detections	cameraID	xmin	ymin	xmax	ymax	area	frame_no
0	0	0	0	0	0	0	92
0	0	0	0	0	0	0	93
0	0	0	0	0	0	0	94
0	0	0	0	0	0	0	95
0	0	0	0	0	0	0	96
0	0	0	0	0	0	0	97
0	0	0	0	0	0	0	98
0	0	0	0	0	0	0	99
0	0	0	0	0	0	0	100
0	0	0	0	0	0	0	101
0	0	0	0	0	0	0	102
0	0	0	0	0	0	0	103
0	0	0	0	0	0	0	104
0	0	0	0	0	0	0	105
0	0	0	0	0	0	0	106
0	0	0	0	0	0	0	107
0	0	0	0	0	0	0	108
0	0	0	0	0	0	0	109
0	0	0	0	0	0	0	110
0	0	0	0	0	0	0	111
0	0	0	0	0	0	0	112
0	0	0	0	0	0	0	113
0	0	0	0	0	0	0	114
0	0	0	0	0	0	0	115
0	0	0	0	0	0	0	116
0	0	0	0	0	0	0	117
0	0	0	0	0	0	0	118
0	0	0	0	0	0	0	119
0	0	0	0	0	0	0	120
0	0	0	0	0	0	0	121
0	0	0	0	0	0	0	122
0	0	0	0	0	0	0	123
0	0	0	0	0	0	0	124
0	0	0	0	0	0	0	125
0	0	0	0	0	0	0	126
0	0	0	0	0	0	0	127
0	0	0	0	0	0	0	128
0	0	0	0	0	0	0	129
0	0	0	0	0	0	0	130
0	0	0	0	0	0	0	131
0	0	0	0	0	0	0	132
0	0	0	0	0	0	0	133
0	0	0	0	0	0	0	134
0	0	0	0	0	0	0	135
0	0	0	0	0	0	0	136
0	0	0	0	0	0	0	137
0	0	0	0	0	0	0	138
0	0	0	0	0	0	0	139
0	0	0	0	0	0	0	140
0	0	0	0	0	0	0	141
0	0	0	0	0	0	0	142
0	0	0	0	0	0	0	143
0	0	0	0	0	0	0	144
0	0	0	0	0	0	0	145
0	0	0	0	0	0	0	146
0	0	0	0	0	0	0	147
0	0	0	0	0	0	0	148
0	0	0	0	0	0	0	149
0	0	0	0	0	0	0	150
0	0	0	0	0	0	0	151
0	0	0	0	0	0	0	152
0	0	0	0	0	0	0	153
0	0	0	0	0	0	0	154
0	0	0	0	0	0	0	155
0	0	0	0	0	0	0	156
0	0	0	0	0	0	0	157
0	0	0	0	0	0	0	158
0	0	0	0	0	0	0	159
0	0	0	0	0	0	0	160
0	0	0	0	0	0	0	161
0	0	0	0	0	0	0	162
0	0	0	0	0	0	0	163
0	0	0	0	0	0	0	164
0	0	0	0	0	0	0	165
0	0	0	0	0	0	0	166
0	0	0	0	0	0	0	167
0	0	0	0	0	0	0	168
0	0	0	0	0	0	0	169
0	0	0	0	0	0	0	170
0	0	0	0	0	0	0	171
0	0	0	0	0	0	0	172
0	0	0	0	0	0	0	173
0	0	0	0	0	0	0	174
0	0	0	0	0	0	0	175
0	0	0	0	0	0	0	176
0	0	0	0	0	0	0	177
0	0	0	0	0	0	0	178
0	0	0	0	0	0	0	179
0	0	0	0	0	0	0	180
0	0	0	0	0	0	0	181
0	0	0	0	0	0	0	182
0	0	0	0	0	0	0	183
0	0	0	0	0	0	0	184
0	0	0	0	0	0	0	185
0	0	0	0	0	0	0	186
0	0	0	0	0	0	0	187
0	0	0	0	0	0	0	188
0	0	0	0	0	0	0	189
0	0	0	0	0	0	0	190
0	0	0	0	0	0	0	191
0	0	0	0	0	0	0	192
0	0	0	0	0	0	0	193
0	0	0	0	0	0	0	194
0	0	0	0	0	0	0	195
0	0	0	0	0	0	0	196
0	0	0	0	0	0	0	197
0	0	0	0	0	0	0	198
0	0	0	0	0	0	0	199
0	0	0	0	0	0	0	200
0	0	0	0	0	0	0	201
0	0	0	0	0	0	0	202
0	0	0	0	0	0	0	203
0	0	0	0	0	0	0	204
0	0	0	0	0	0	0	205
0	0	0	0	0	0	0	206
0	0	0	0	0	0	0	207
0	0	0	0	0	0	0	208
0	0	0	0	0	0	0	209
0	0	0	0	0	0	0	210
0	0	0	0	0	0	0	211
0	0	0	0	0	0	0	212
0	0	0	0	0	0	0	213
0	0	0	0	0	0	0	214
0	0	0	0	0	0	0	215
0	0	0	0	0	0	0	216
0	0	0	0	0	0	0	217
0	0	0	0	0	0	0	218
0	0	0	0	0	0	0	219
0	0	0	0	0	0	0	220
0	0	0	0	0	0	0	221
0	0	0	0	0	0	0	222
0	0	0	0	0	0	0	223
0	0	0	0	0	0	0	224
0	0	0	0	0	0	0	225
0	0	0	0	0	0	0	226
0	0	0	0	0	0	0	227
0	0	0	0	0	0	0	228
0	0	0	0	0	0	0	229
0	0	0	0	0	0	0	230
0	0	0	0	0	0	0	231
0	0	0	0	0	0	0	232
0	0	0	0	0	0	0	233
0	0	0	0	0	0	0	234
0	0	0	0	0	0	0	235
0	0	0	0	0	0	0	236
0	0	0	0	0	0	0	237
0	0	0	0	0	0	0	238
0	0	0	0	0	0	0	239
0	0	0	0	0	0	0	240
0	0	0	0	0	0	0	241
0	0	0	0	0	0	0	242
0	0	0	0	0	0	0	243
0	0	0	0	0	0	0	244
0	0	0	0	0	0	0	245
0	0	0	0	0	0	0	246
0	0	0	0	0	0	0	247
0	0	0	0	0	0	0	248
0	0	0	0	0	0	0	249
0	0	0	0	0	0	0	250
0	0	0	0	0	0	0	251
0	0	0	0	0	0	0	252
0	0	0	0	0	0	0	253
0	0	0	0	0	0	0	254
0	0	0	0	0	0	0	255
0	0	0	0	0	0	0	256
0	0	0	0	0	0	0	257
0	0	0	0	0	0	0	258
1	1	422	60	491	122	14076	259
1	1	457	60	491	102	4623	260
2	1	456	60	491	102	4761	261
2	2	405	92	472	229	30191	261
2	1	416	119	473	267	27930	262
2	2	457	60	491	102	4623	262
2	1	358	60	490	229	74200	263
2	2	457	60	491	102	4623	263
2	1	351	99	471	235	54240	264
2	2	457	60	491	102	4623	264
2	1	418	119	471	216	17227	265
2	2	457	60	491	102	4623	265
2	1	422	94	470	177	13056	266
2	2	457	60	491	102	4623	266
2	1	421	99	473	215	20072	267
2	2	457	60	491	102	4623	267
2	1	418	103	471	216	19716	268
2	2	457	60	491	102	4623	268
2	1	430	119	470	171	6960	269
2	2	457	60	491	102	4623	269
2	1	422	103	471	215	18130	270
2	2	457	60	491	102	4623	270
2	1	304	74	470	227	83743	271
2	2	457	60	491	102	4623	271
2	1	304	80	444	210	60480	272
2	2	429	122	465	171	5986	272
2	1	303	74	444	235	74465	273
2	3	415	122	470	221	18204	273
2	1	307	74	415	139	23219	274
2	3	423	103	465	170	9435	274
2	1	307	74	413	210	47488	275
2	3	430	122	466	170	5832	275
2	1	307	76	362	127	9324	276
2	3	352	163	375	217	4050	276
2	1	359	163	386	209	4158	277
2	3	444	138	466	170	2279	277
2	1	352	163	386	225	6968	278
2	3	433	123	466	170	5148	278
2	1	352	163	374	225	4472	279
2	3	444	138	465	170	2226	279
2	1	359	163	386	210	4158	280
2	3	444	138	465	170	2226	280
2	1	338	75	414	129	13528	281
2	3	444	138	465	170	2226	281
2	1	339	75	364	107	2650	282
2	3	444	138	465	170	2226	282
2	1	359	163	385	209	4004	283
2	3	444	138	465	170	2226	283
2	1	352	163	374	217	3870	284
2	3	364	100	404	123	3002	284
2	1	352	163	374	217	3870	285
2	3	364	100	404	123	3002	285
2	1	352	163	374	217	3870	286
2	3	364	100	404	123	3002	286
2	1	352	163	374	217	3870	287
2	3	364	100	404	123	3002	287
2	1	352	163	374	217	3870	288
2	3	364	100	404	123	3002	288
2	1	278	230	314	253	2698	289
2	3	364	100	404	123	3002	289
2	1	278	230	314	253	2698	290
2	3	364	100	404	123	3002	290
2	1	243	276	273	316	3960	291
2	3	359	163	386	210	4158	291
2	1	243	274	272	346	6726	292
2	3	279	229	313	253	2652	292
2	1	186	312	201	340	1380	293
2	3	279	229	313	253	2652	293
2	1	86	357	202	470	43428	294
2	3	279	229	302	253	1794	294
2	1	119	394	219	451	19000	295
2	3	244	274	274	306	3127	295
2	1	120	384	216	451	21392	296
2	3	244	274	274	306	3127	296
2	1	119	384	219	466	27200	297
2	3	243	277	273	326	4838	297
2	1	123	384	214	451	20202	298
2	3	243	277	273	326	4838	298
2	1	158	392	200	445	7387	299
2	3	323	355	342	383	1786	299
2	1	159	384	199	447	8343	300
2	3	375	385	462	454	19950	300
2	1	119	405	169	468	10500	301
2	3	391	378	453	444	13284	301
2	1	119	383	178	442	11446	302
2	3	395	385	450	442	10545	302
2	1	83	357	163	462	27680	303
2	3	392	384	450	444	11466	303
2	1	93	357	129	394	4453	304
2	3	392	394	450	444	9512	304
2	1	83	355	129	394	5824	305
2	3	395	393	451	442	8991	305
2	1	93	361	128	395	3990	306
2	3	403	393	450	444	7802	306
2	1	84	355	129	399	6570	307
2	3	411	385	450	442	7505	307
2	1	93	357	127	399	4760	308
2	3	409	384	450	442	7872	308
2	1	84	357	127	394	5332	309
2	3	415	393	450	451	6650	309
2	1	95	355	127	397	4485	310
2	3	415	385	450	442	6650	310
2	1	95	360	127	394	3584	311
2	3	404	394	450	443	7452	311
2	1	95	355	129	399	4964	312
2	3	411	395	450	444	6396	312
2	1	88	360	129	393	4455	313
2	3	410	393	449	444	6474	313
2	1	93	360	129	394	4032	314
2	3	404	388	450	442	8280	314
2	1	95	360	129	399	4485	315
2	3	412	393	450	442	6156	315
2	1	93	355	126	394	4224	316
2	3	416	388	450	442	6120	316
2	1	93	355	129	392	4392	317
2	3	412	386	450	443	7315	317
2	1	95	356	127	392	3835	318
2	3	411	388	450	449	7878	318
2	1	107	360	127	394	2240	319
2	3	415	395	450	442	5530	319
2	1	94	360	126	394	3528	320
2	3	413	386	450	444	7104	320
2	1	95	355	128	394	4288	321
2	3	416	392	450	444	5780	321
2	1	88	360	127	395	4446	322
2	3	416	394	450	442	5440	322
2	1	92	361	130	394	4125	323
2	3	427	294	442	322	1350	323
2	1	101	357	126	394	3162	324
2	3	428	293	442	322	1421	324
2	1	93	360	126	392	3498	325
2	3	429	293	442	327	1400	325
2	1	98	356	128	394	3717	326
2	3	429	293	442	327	1400	326
2	1	127	415	146	438	1406	327
2	3	429	293	442	327	1400	327
2	1	127	415	146	438	1406	328
2	3	427	293	442	322	1470	328
2	1	95	360	127	394	3584	329
2	3	427	293	442	322	1470	329
2	1	128	415	147	437	1406	330
2	3	414	393	450	442	5832	330
2	1	127	415	147	438	1480	331
2	3	411	394	448	442	5920	331
2	1	106	360	125	393	2052	332
2	3	416	393	449	442	5346	332
2	1	106	360	125	393	2052	333
2	3	416	413	442	442	2548	333
2	1	97	363	127	394	3060	334
2	3	416	413	442	442	2548	334
2	1	97	363	127	394	3060	335
2	3	418	413	442	442	2303	335
2	1	127	415	148	437	1554	336
2	3	418	413	442	442	2303	336
2	1	127	415	147	438	1482	337
2	3	418	395	450	441	4851	337
2	1	127	415	148	438	1596	338
2	3	418	395	450	441	4851	338
2	1	127	415	148	438	1596	339
2	3	415	413	442	442	2544	339
2	1	107	360	126	393	2145	340
2	3	415	394	449	441	5226	340
2	1	127	415	146	437	1443	341
2	3	415	394	449	441	5226	341
2	1	107	360	126	395	2166	342
2	3	416	394	449	442	5360	342
2	1	107	360	126	395	2166	343
2	3	418	413	442	444	2448	343
2	1	107	360	126	395	2166	344
2	3	412	412	442	442	2940	344
2	1	127	414	146	437	1444	345
2	3	412	412	442	442	2940	345
2	1	107	361	127	392	2132	346
2	3	412	412	442	442	2940	346
2	1	107	360	126	393	2090	347
2	3	412	412	442	442	2940	347
2	1	108	361	126	392	1836	348
2	3	412	412	442	442	2940	348
2	1	108	361	126	392	1836	349
2	3	418	411	441	442	2444	349
2	1	108	361	126	392	1836	350
2	3	419	413	442	441	2162	350
2	1	108	361	126	392	1836	351
2	3	417	413	442	441	2303	351
2	1	108	361	126	394	1925	352
2	3	417	413	442	441	2303	352
2	1	108	361	126	394	1925	353
2	3	416	413	433	442	1680	353
2	1	108	361	127	392	1938	354
2	3	416	413	433	442	1680	354
2	1	108	361	127	392	1938	355
2	3	420	412	442	442	2107	355
2	1	108	361	127	392	1938	356
2	3	416	413	437	440	1892	356
2	1	108	363	128	392	2009	357
2	3	416	413	437	440	1892	357
2	1	108	363	128	392	2009	358
2	3	418	413	442	440	2068	358
2	1	108	363	125	390	1496	359
2	3	418	413	442	440	2068	359
2	1	111	361	127	393	1782	360
2	3	418	413	442	440	2068	360
2	1	419	413	441	439	1892	361
2	3	418	413	442	440	2068	361
2	1	108	361	125	389	1598	362
2	3	418	413	442	440	2068	362
2	1	419	413	441	438	1804	363
2	3	418	413	442	440	2068	363
2	1	85	77	154	173	21942	364
2	3	418	413	441	440	2024	364
2	1	108	361	124	386	1386	365
2	3	418	413	441	440	2024	365
2	1	416	413	433	442	1645	366
2	3	418	413	441	440	2024	366
2	1	108	361	126	389	1645	367
2	3	418	413	441	440	2024	367
2	1	419	413	434	442	1410	368
2	3	418	413	441	440	2024	368
2	1	419	413	442	442	2115	369
2	3	418	413	441	440	2024	369
2	1	110	361	126	392	1632	370
2	3	418	413	441	440	2024	370
2	1	168	94	210	118	3315	371
2	3	418	413	441	440	2024	371
2	1	185	93	210	112	1632	372
2	3	418	413	441	440	2024	372
2	1	168	93	210	118	3444	373
2	3	418	413	441	440	2024	373
2	1	419	414	437	442	1656	374
2	3	85	82	154	173	20838	374
2	1	171	94	210	118	3042	375
2	3	85	81	157	178	23023	375
2	1	186	92	212	112	1716	376
2	3	85	82	154	173	20838	376
2	1	420	413	441	442	2021	377
2	3	85	82	154	178	22080	377
2	1	172	93	211	118	3318	378
2	3	85	81	148	173	19125	378
2	1	188	94	210	111	1204	379
2	3	85	81	154	173	21114	379
2	1	171	94	211	117	3081	380
2	3	85	81	154	173	20976	380
2	1	175	94	210	112	2030	381
2	3	85	81	154	178	22218	381
2	1	172	93	210	117	3080	382
2	3	85	82	154	173	20976	382
2	1	419	412	441	440	2070	383
2	3	85	82	154	173	20976	383
2	1	185	91	210	112	1700	384
2	3	85	82	148	173	19000	384
2	1	181	93	210	111	1740	385
2	3	85	82	154	173	20838	385
2	1	186	93	210	112	1519	386
2	3	85	81	148	173	19000	386
2	1	184	94	210	111	1431	387
2	3	85	77	147	173	19716	387
2	1	85	82	148	173	19026	388
2	3	85	77	147	173	19716	388
2	1	85	77	154	173	21942	389
2	3	175	94	210	117	2660	389
2	1	85	77	147	173	19840	390
2	3	189	94	210	110	1161	390
2	1	85	81	147	173	18848	391
2	3	189	94	210	110	1161	391
2	1	85	81	147	173	18848	392
2	3	182	94	210	109	1425	392
2	1	174	94	210	117	2808	393
2	3	85	82	147	173	18724	393
2	1	85	81	147	173	18848	394
2	3	85	82	147	173	18724	394
2	1	85	81	148	173	19000	395
2	3	180	93	210	111	1891	395
2	1	85	81	147	173	18848	396
2	3	182	94	210	112	1736	396
2	1	85	82	148	173	18875	397
2	3	186	94	210	111	1296	397
2	1	85	82	148	173	18875	398
2	3	178	93	210	112	2048	398
2	1	85	77	148	173	19875	399
2	3	186	94	210	108	1128	399
2	1	85	82	147	173	18600	400
2	3	181	94	210	111	1539	400
2	1	85	82	148	173	18875	401
2	3	179	94	210	108	1464	401
2	1	85	82	147	173	18724	402
2	3	179	94	210	108	1464	402
2	1	179	93	210	112	1953	403
2	3	85	81	148	173	19152	403
2	1	181	94	210	111	1566	404
2	3	85	81	148	173	19000	404
2	1	188	93	210	112	1333	405
2	3	85	81	148	173	19152	405
2	1	85	81	147	173	18848	406
2	3	85	81	148	173	19152	406
2	1	85	82	148	173	18875	407
2	3	85	81	148	173	19152	407
2	1	85	82	147	173	18724	408
2	3	85	81	148	173	19152	408
2	1	85	81	147	173	18848	409
2	3	189	93	211	111	1320	409
2	1	85	82	148	173	18750	410
2	3	182	93	210	109	1485	410
2	1	85	77	147	173	19716	411
2	3	182	93	210	109	1485	411
2	1	85	81	148	173	19000	412
2	3	182	94	210	112	1595	412
2	1	85	81	148	173	19000	413
2	3	85	81	148	173	19000	413
2	1	85	82	147	173	18724	414
2	3	85	81	148	173	19000	414
2	1	85	82	147	173	18724	415
2	3	85	81	148	173	19000	415
2	1	85	82	147	173	18724	416
2	3	85	81	148	173	19000	416
2	1	85	82	147	173	18724	417
2	3	85	81	148	173	19000	417
2	1	85	83	148	173	18750	418
2	3	181	94	210	111	1624	418
2	1	85	82	147	173	18724	419
2	3	182	94	210	112	1595	419
2	1	85	78	147	172	19344	420
2	3	182	94	210	112	1595	420
2	1	85	82	148	173	18875	421
2	3	182	94	210	112	1595	421
2	1	85	81	147	172	18724	422
2	3	182	94	210	112	1595	422
2	1	85	82	148	172	18774	423
2	3	182	94	210	112	1595	423
2	1	85	83	147	172	18228	424
2	3	182	94	210	112	1595	424
2	1	85	82	147	172	18600	425
2	3	183	94	210	112	1566	425
2	1	86	81	147	173	18696	426
2	3	183	94	210	112	1566	426
2	1	86	82	148	172	18600	427
2	3	183	94	210	112	1566	427
2	1	86	82	147	172	18450	428
2	3	183	94	210	112	1566	428
2	1	86	83	148	172	18352	429
2	3	183	94	210	112	1566	429
2	1	86	83	148	172	18352	430
2	3	86	83	148	173	18352	430
2	1	86	83	148	172	18352	431
2	3	86	83	148	173	18352	431
2	1	188	93	210	112	1364	432
2	3	86	83	148	173	18352	432
2	1	86	82	147	172	18450	433
2	3	86	83	148	173	18352	433
2	1	86	84	147	172	17958	434
2	3	86	83	148	173	18352	434
2	1	90	82	147	172	16986	435
2	3	86	83	148	173	18352	435
2	1	90	82	147	172	16986	436
2	3	91	84	147	172	16385	436
2	1	90	83	146	172	16576	437
2	3	91	84	147	172	16385	437
2	1	91	83	146	172	16206	438
2	3	91	84	147	172	16385	438
2	1	91	83	146	172	16206	439
2	3	91	83	146	172	16317	439
2	1	90	82	146	172	16688	440
2	3	91	83	146	172	16317	440
2	1	91	84	146	172	16206	441
2	3	91	83	146	172	16317	441
2	1	91	84	146	172	16095	442
2	3	182	94	210	109	1320	442
2	1	91	77	146	172	17270	443
2	3	182	94	210	109	1320	443
2	1	90	81	146	172	16912	444
2	3	182	94	210	109	1320	444
2	1	90	81	146	172	16912	445
2	3	91	81	146	172	16610	445
2	1	90	81	146	172	16912	446
2	3	91	81	146	172	16610	446
2	1	90	84	146	172	16206	447
2	3	91	81	146	172	16610	447
2	1	91	84	139	172	14162	448
2	3	91	81	146	172	16610	448
2	1	90	84	141	172	14790	449
2	3	91	81	146	172	16610	449
2	1	90	85	143	173	15476	450
2	3	91	81	146	172	16610	450
2	1	91	82	139	173	14496	451
2	3	91	81	146	172	16610	451
2	1	92	83	143	172	14892	452
2	3	91	81	146	172	16610	452
2	1	91	82	139	172	14453	453
2	3	91	81	146	172	16610	453
2	1	90	82	139	172	14602	454
2	3	91	81	146	172	16610	454
2	1	91	114	141	172	9600	455
2	3	105	81	129	107	2064	455
2	1	90	84	141	172	14746	456
2	3	105	81	129	107	2064	456
2	1	94	114	139	173	8730	457
2	3	108	82	129	107	1722	457
2	1	108	84	129	106	1554	458
2	3	93	114	139	172	8832	458
2	1	108	82	129	106	1680	459
2	3	90	115	140	172	9500	459
2	1	108	84	132	106	1813	460
2	3	91	115	139	172	9025	460
2	1	108	82	128	106	1640	461
2	3	93	115	138	172	8460	461
2	1	108	82	129	107	1763	462
2	3	90	115	138	173	9120	462
2	1	107	84	129	106	1591	463
2	3	91	114	138	171	8930	463
2	1	93	114	135	171	7990	464
2	3	107	84	129	106	1591	464
2	1	94	114	136	172	8160	465
2	3	107	84	129	106	1591	465
2	1	94	115	135	170	7452	466
2	3	108	83	129	106	1638	466
2	1	93	114	136	171	8084	467
2	3	108	82	129	106	1680	467
2	1	95	115	136	171	7626	468
2	3	108	85	129	107	1554	468
2	1	91	115	139	171	8928	469
2	3	108	84	129	106	1591	469
2	1	103	138	139	171	3888	470
2	3	107	85	129	107	1591	470
2	1	92	114	139	171	8836	471
2	3	108	84	128	106	1517	471
2	1	108	82	129	106	1763	472
2	3	91	115	139	171	8835	472
2	1	108	82	129	106	1680	473
2	3	95	115	138	171	7998	473
2	1	108	82	129	106	1680	474
2	3	107	85	132	106	1800	474
2	1	107	82	129	106	1760	475
2	3	107	85	132	106	1800	475
2	1	113	138	139	166	2346	476
2	3	107	85	132	106	1800	476
2	1	114	142	135	167	1722	477
2	3	107	85	132	106	1800	477
2	1	105	136	135	171	3422	478
2	3	107	85	129	106	1548	478
2	1	108	85	128	107	1517	479
2	3	107	85	129	106	1548	479
2	1	109	84	129	106	1443	480
2	3	107	85	129	106	1548	480
2	1	95	143	135	171	3713	481
2	3	109	85	129	106	1476	481
2	1	102	143	135	171	3055	482
2	3	109	85	129	106	1476	482
2	1	108	82	129	106	1680	483
2	3	109	85	129	106	1476	483
2	1	108	84	129	106	1512	484
2	3	109	85	129	106	1476	484
2	1	108	84	129	106	1512	485
2	3	107	85	128	106	1512	485
2	1	109	139	138	163	2223	486
2	3	107	85	128	106	1512	486
2	1	103	142	125	171	2112	487
2	3	107	85	128	106	1512	487
2	1	108	85	129	106	1470	488
2	3	107	85	128	106	1512	488
2	1	111	144	134	171	2115	489
2	3	107	85	128	106	1512	489
2	1	114	139	136	166	2025	490
2	3	107	85	128	106	1512	490
2	1	108	83	128	106	1517	491
2	3	107	85	128	106	1512	491
2	1	108	83	128	106	1517	492
2	3	107	85	128	106	1512	492
2	1	108	85	129	106	1476	493
2	3	107	85	128	106	1512	493
2	1	108	85	129	107	1554	494
2	3	107	85	128	106	1512	494
2	1	109	85	128	106	1365	495
2	3	107	85	128	106	1512	495
2	1	109	85	129	106	1440	496
2	3	107	85	128	106	1512	496
2	1	109	85	128	106	1292	497
2	3	107	85	128	106	1512	497
2	1	108	83	129	106	1599	498
2	3	107	85	128	106	1512	498
2	1	108	85	128	106	1394	499
2	3	107	85	128	106	1512	499
2	1	108	85	128	106	1394	500
2	3	107	85	128	106	1470	500
2	1	108	85	128	105	1353	501
2	3	107	85	128	106	1470	501
2	1	109	85	129	106	1360	502
2	3	107	85	128	106	1470	502
2	1	109	85	128	105	1287	503
2	3	107	85	128	106	1470	503
2	1	109	85	128	105	1287	504
2	3	108	83	129	106	1599	504
2	1	109	85	128	105	1287	505
2	3	108	83	129	106	1599	505
2	1	109	85	129	108	1480	506
2	3	108	83	129	106	1599	506
2	1	108	85	128	106	1394	507
2	3	108	83	129	106	1599	507
2	1	108	85	129	107	1517	508
2	3	108	83	129	106	1599	508
2	1	108	85	129	105	1353	509
2	3	108	83	129	106	1599	509
2	1	108	85	129	105	1353	510
2	3	108	83	129	106	1599	510
2	1	108	85	129	105	1353	511
2	3	108	83	129	106	1599	511
2	1	108	85	129	105	1353	512
2	3	108	83	129	106	1599	512
2	1	108	85	129	105	1353	513
2	3	108	83	129	106	1599	513
2	1	108	85	129	105	1353	514
2	3	108	83	129	106	1599	514
2	1	109	85	128	106	1330	515
2	3	108	83	129	106	1599	515
2	1	108	85	128	105	1320	516
2	3	108	83	129	106	1599	516
2	1	108	85	129	106	1435	517
2	3	108	83	129	106	1599	517
2	1	108	85	129	106	1435	518
2	3	108	85	128	106	1360	518
2	1	109	85	129	105	1248	519
2	3	108	85	128	106	1360	519
2	1	109	85	129	105	1248	520
2	3	109	85	128	106	1292	520
2	1	109	85	129	105	1248	521
2	3	109	85	128	106	1292	521
2	1	108	85	128	108	1480	522
2	3	109	85	128	106	1292	522
2	1	108	85	128	108	1480	523
2	3	109	85	128	106	1330	523
2	1	110	85	128	106	1258	524
2	3	109	85	128	106	1330	524
2	1	109	85	129	105	1280	525
2	3	109	85	128	106	1330	525
2	1	109	85	129	106	1400	526
2	3	109	85	128	106	1330	526
2	1	109	85	129	105	1287	527
2	3	109	85	128	106	1330	527
2	1	109	85	128	104	1178	528
2	3	109	85	128	106	1330	528
2	1	109	85	128	104	1178	529
2	3	109	85	128	104	1147	529
2	1	109	85	129	105	1287	530
2	3	109	85	128	104	1147	530
2	1	109	85	129	105	1287	531
2	3	109	85	128	104	1147	531
2	1	109	85	128	106	1292	532
2	3	109	85	128	104	1147	532
2	1	109	85	128	106	1292	533
2	3	109	85	128	104	1147	533
2	1	109	85	128	106	1292	534
2	3	109	85	128	104	1147	534
2	1	110	86	129	105	1216	535
2	3	109	85	128	104	1147	535
2	1	110	86	129	105	1216	536
2	3	110	85	128	105	1188	536
2	1	110	86	129	105	1216	537
2	3	110	85	128	105	1188	537
2	1	109	85	128	104	1209	538
2	3	110	85	128	105	1188	538
2	1	109	85	128	104	1209	539
2	3	110	85	128	105	1184	539
2	1	109	85	128	104	1209	540
2	3	110	85	128	105	1184	540
2	1	109	85	128	104	1209	541
2	3	110	85	128	105	1184	541
2	1	109	85	128	104	1209	542
2	3	110	85	128	105	1184	542
2	1	109	85	128	104	1209	543
2	3	110	85	128	105	1184	543
2	1	109	85	128	104	1209	544
2	3	110	85	128	105	1184	544
2	1	109	85	128	104	1209	545
2	3	110	85	128	105	1184	545
2	1	109	85	128	104	1209	546
2	3	110	85	128	105	1184	546
2	1	109	85	128	104	1209	547
2	3	110	85	128	105	1184	547
